"","V1","V2","V3","V4"
"118",0.538072658191317,0.359275191455231,0.767997412932049,0.274188662515026
"119",0.331036192076476,0.420186559661341,0.459888767161384,0.222827127636571
"120",0.065623509468799,0.19612188044245,0.116967004583511,0.106740119329372
"121",0.11023071144559,0.529565579083624,0.516253144770456,0.485225595416244
"122",0.0146938516139699,0.115779540960942,0.293719819245797,0.0278015480877691
"123",0.402595090502208,0.0555616938464207,0.609009909128942,0.694340393320154
"124",0.390724866266405,0.819700572130366,0.765048895377135,0.569938159397898
"125",0.0875117644684083,0.949842688719584,1.10457327674232,0.641495770840269
"126",0.663677950777349,1.8395334887088,1.62269641992296,1.44683137926292
"127",0.653977689960462,1.03836353821963,1.4099906069006,1.20231098932044
"128",0.874594100516868,1.0250837271217,1.49726107283599,1.14570529278471
"129",0.361684914561693,0.361363734555788,0.655316214264383,0.25074763761387
"130",0.270201915890761,1.26115843935275,1.10259158346531,1.19239906476788
"131",0.707509928209987,1.31871555096728,1.40323242145514,1.13606064107463
"132",0.0374328777729389,0.226004043052145,0.0634573027724493,0.38907485516459
"133",0.129181667220073,0.0883946574506769,-0.146669834042568,0.186297803247101
"134",0.437915726841115,1.13210174103754,1.2092922060171,0.739347102857931
"135",0.326351490762274,0.286685283649854,0.664795421705994,0.428616286413193
"136",0.372293727547578,0.707913989368843,0.838910027059826,0.12371613914996
"137",0.39525771520177,0.572479479772079,0.491071663754109,0.162861380117592
"138",0.129461111799653,0.718493949368326,0.781349802770163,0.492996617606065
"139",0.203837499810111,0.354968227908766,0.550945004895087,0.169006846491666
"140",0.34617363187096,0.48221222620675,0.445372384573742,0.701406038058464
"141",0.0887354677639673,0.294892867006715,0.485128008286307,0.323995273228294
"142",-0.158395376199123,-0.0975112282237756,0.126070982324759,0.278637229124384
"143",0.0460622929775981,0.473794954733281,0.514433622073796,0.305801025581293
"144",0.205543589784124,0.247215943555257,0.462987058292389,0.114716307429183
"145",0.159067895831447,0.213568169368984,0.38808543370819,0.246055630362606
"146",0.162971908519591,0.775023275085692,0.905739764624751,0.260071979364768
"147",0.182892803403865,0.434049443128887,-0.0990632069735905,0.101193862194792
"148",-0.0630681761542385,0.241159386274788,0.221273826262205,0.219432188097986
"149",0.0831717888684184,0.544732255003396,0.600977116551793,0.668959672307716
"150",0.692671103301984,1.36370115643908,1.12008492080333,1.08917634061836
"151",0.0949836803818063,0.278818187707429,0.162324380324225,0.447948019470542
"152",0.239594598650786,0.241428736551195,0.420227876790751,0.169055289397344
"153",0.24224819011513,0.656910558270908,0.992553210229905,0.545596753537505
"154",0.695015805502493,1.00695833743857,1.37333848333264,1.11460612826543
"155",0.406493761239556,1.08648419505338,1.00446167182515,0.949335611061141
"156",0.529965637366998,0.883640298952875,1.14594585216373,0.800343246374252
"157",-0.0769707843927645,0.317650512703423,0.186041084839417,0.120500762982872
"158",0.739659322108716,1.66850831840048,1.50117418530414,1.24077816626109
"159",0.716836228177876,1.00214425355786,1.19206546718287,0.836536490562465
"160",0.463202282752496,0.332284695582141,0.641327986055066,0.129892081945584
"161",0.460600893949666,0.879959722469224,1.23845331332101,0.86450001296552
"162",0.646708889674076,1.1027200352087,1.29329607547307,0.836454489805622
"163",0.101239170640091,0.666075022938162,0.519173870023996,0.547018932979428
"164",0.417783169085767,0.212310818225254,0.816750671657783,0.534829241582427
"165",0.379974739000434,0.498196595948656,0.649699501836547,0.494026331953968
"166",0.445835118709876,0.181564005390805,0.671481785744891,0.451423047476822
"167",0.401576423926052,1.07785167763834,1.08561762670603,0.834485155594999
"168",0.207219991177732,0.561341272763442,0.500933721568787,0.224765508370106
"169",0.40403841519402,0.968070434872697,1.30060697406979,0.960456251207616
"170",0.448895076950104,0.563559149576166,0.783955638708983,0.0480436575045887
"171",0.498439057139669,1.24256351681518,1.59951643643752,1.05464133704888
"172",0.0509965737150232,0.687291207531208,0.495902653995901,0.483414964124528
"173",0.157062151214956,0.0259566116250701,0.940057133548484,0.012426077770716
"174",0.238481862585042,0.227860452985847,0.93410034782376,0.419061381341768
"175",0.503899506733558,0.704003486758146,0.729308880412996,0.522062982099613
"176",-0.0241878362242334,0.374396332541058,0.48085129214796,0.205994444221645
"177",0.233835955485525,0.0282419528870566,0.0493161151377605,-0.113034793837009
"178",0.493063613496604,0.516235194048141,0.765807802870178,0.320373359916315
"179",0.277024175580544,0.48547500111462,0.56553947763935,0.623916377619158
"180",-0.0114575413859252,0.0472925775023856,0.39423902895079,-0.0735042938266889
"181",0.348592922367537,0.463343571107349,0.566518710737143,0.462753613952433
"182",0.360313155329661,0.421503772795073,1.04515560812296,0.858453888338558
"183",0.115519407780562,0.534709761338194,0.621925088100915,0.188951501978485
"184",0.483477485294363,0.52555533357066,1.30603210941755,1.03554400888546
"185",0.105181589694481,0.65507113617909,0.767233043304461,0.385747619862042
"186",0.0107533538319894,0.516608105748555,0.244146020455138,-0.0513384346871497
"187",0.818363688557179,1.31495977607761,1.67921830815265,1.16796789780718
"188",0.455418320534231,0.50723493230189,0.843507973002928,0.623213620722629
"189",0.383073423558945,0.409974403335248,0.595604529129053,0.300607839178921
"190",0.135672665067799,0.227258897952912,0.596633472521439,0.554026086033142
"191",0.586437449715003,0.702079391853135,0.887552284885883,0.665817944561925
"192",0.312453021184602,0.644595360402168,0.818627038531576,0.338781756906862
"193",0.195618185234359,0.400928259652582,0.534656281305089,0.0683174512410151
"194",0.597580414602217,1.05974751992895,1.33905119786614,0.628710349435203
"195",0.0760778989225799,0.830958977393582,0.698298378478965,0.53317379734751
"196",0.23552258000329,0.0101849469186899,0.277790048332675,-0.170698421791308
"197",0.340465350652844,0.722867912890306,0.619865854900546,0.742113075813119
"198",0.231451815302858,0.252852457892101,0.452237428358859,0.514924110565407
"199",0.382850225529041,0.700785030602689,0.846681498632489,0.890293580077152
"200",0.169359289090882,0.607903709471113,0.532392725998116,0.816604189748017
