"ARTR","HECO","POSE","PSSP"
0.685495674352554,0.681304225159816,1.30040674016341,0.519737098455923
0.70804540705827,0.788439422210172,1.46484746619321,0.633560654292271
0.779868109506227,0.776938269736549,1.47343844556795,0.63683398151248
0.763761430022869,0.709820566382041,1.39247729788919,0.569660325322484
0.630254126445249,0.572362250245052,1.19054981828757,0.434676147738168
0.679701957025439,0.766668177904027,1.4287763915431,0.614142598905835
0.720940375332958,0.778130081409129,1.46691528712549,0.641597144150454
0.818492229414609,0.820693460620499,1.52533627575487,0.671917704340456
0.803582660915634,0.815657231508262,1.48870534140767,0.638580498689897
0.639452504081303,0.653547049493628,1.22758588200568,0.456761994882014
0.539464128723608,0.514043028542079,1.01210377049381,0.312335560965993
0.385892037896998,0.391338172543127,0.802345021385921,0.187718956941865
0.506622425248603,0.535173477756541,0.970404707391022,0.272754244823992
0.481511660223209,0.499887548672454,0.879713261225469,0.207704948329423
0.375091865248613,0.390536474495285,0.761091681434103,0.155074406384732
0.510635879869903,0.525709922839523,0.948443740652861,0.257925141844612
0.562517367245425,0.585179780899091,1.04540597635764,0.330743082251008
0.70765362828627,0.765506845213058,1.26528937410244,0.477683152665001
0.665025379766138,0.848639202135905,1.3727776760056,0.570332547235674
0.640880594195914,0.70650550727253,1.21721232966144,0.465450594179294
0.759795671634852,0.826631318999447,1.35053498903632,0.538553869926712
0.779801551282282,1.0199808124708,1.56615867795154,0.677126892288745
0.855362650369457,1.15594106605923,1.74213739442239,0.806632809085113
0.794008167922224,1.09399276205146,1.70246493376359,0.799104943545161
0.708964689965906,0.967194953945448,1.51376433665821,0.657882825741299
0.848158222279467,1.0327824278939,1.62590485229277,0.742754529503757
0.656728379824772,0.848549174255546,1.40997398946088,0.601949483295713
0.797778773050483,0.949595226171853,1.54642751386088,0.70181731464395
0.960731979192161,1.07125903004779,1.70525949661292,0.80875319915936
0.949259014233747,1.03179462533232,1.63082240406827,0.744662915332753
0.945512066639019,1.11665329890926,1.74349154449241,0.836245574444513
0.967173378827268,1.24299121283173,1.91523733060111,0.974968405433386
1.00099989986904,1.18783687727825,1.85230586347439,0.92284717777673
0.865331603680716,1.08091427613031,1.69516763460853,0.812863806570437
0.819607434386038,0.907854591885051,1.51141839002926,0.682889557398213
0.669564456717293,0.864964021119353,1.41950173349262,0.61668552745617
0.71446067280898,0.855209735461861,1.40665202139521,0.60235282636199
0.676637993084462,0.807164364601923,1.38263771154141,0.598540030233606
0.756444675846158,0.921117603738274,1.55192096239037,0.734673173050074
0.677148966880184,0.713090304416791,1.29426968396566,0.54764651068698
0.742723401439018,0.870806672418311,1.52490365808101,0.732265232103184
0.673125889925851,0.692094033460622,1.28383323613988,0.554662448762134
0.754800262653013,0.828589941043545,1.43721194205463,0.670519694715798
0.899964194487699,1.01837793971362,1.65747699381508,0.826387731014694
0.800803115600452,0.971085644071376,1.58429604132807,0.772951098171097
0.694064962100043,0.869649116070621,1.46035458792397,0.692323253843244
0.857495171889401,1.03607331545901,1.65784456343247,0.834116598255785
0.803577275842672,0.919549570642931,1.48850324317177,0.696144692383987
0.731379720077978,0.82891720275159,1.40247600214233,0.640476033571236
0.839415872687965,0.930239053291616,1.51966000570565,0.722218168814676
1.02277398182326,1.16371460430873,1.80118313899444,0.93240468128391
1.1192519373913,1.2825671767163,1.98616413656093,1.07919311605988
0.960445284355326,1.09153324435062,1.71492656089629,0.882383703850371
1.04507558441,1.2030962199593,1.86621824515241,0.998787221896996
0.930227855430961,0.999134419474846,1.59185577475646,0.796516226190437
1.00079618656903,1.15517879815414,1.77681802927352,0.934054184145018
1.05982626108046,1.35628946244792,2.01627961372242,1.11613210339133
1.10606958867723,1.40096235718993,2.07586631205465,1.15847171178388
0.969111377640828,1.32994493481954,1.94314655470885,1.04992494949383
0.885346966422511,1.20093346481795,1.75542540315263,0.890296760190148
0.932066859141838,1.3989521602731,1.98907679606367,1.06837814384443
0.791839940080654,1.29793124695893,1.84473690037894,0.95008636387062
0.707296853666507,1.1621570660852,1.69492527512275,0.860887402945945
0.757037541204283,1.21886060501926,1.770531557328,0.927786297941883
0.827671520157146,1.35043498358486,1.92572147747865,1.03288658848907
0.651795429632342,1.09630140635614,1.6172105335693,0.821132422766939
0.75000252225082,1.14309914355635,1.68825919698139,0.880718209144564
0.575701971434005,0.934132805616308,1.42013105373068,0.686482845411408
0.680822901727274,0.979480447525267,1.50791994708767,0.774391749747341
0.670229475127699,1.03235745607956,1.56026990136858,0.806913438850061
0.764793777214842,1.23412630466459,1.79613937581459,0.975216011400231
0.87108553403328,1.42744924462376,2.02408808380832,1.12663022867497
0.909445968794078,1.42148144629861,2.03041954474768,1.14020774371075
1.12503766936094,1.67693485868955,2.34725859405797,1.3690534325322
1.03819026368116,1.47807203790097,2.12057013378588,1.22134698559246
0.974572515330433,1.40992585017618,2.03035998432118,1.15457860717903
0.994962329164379,1.46534488603378,2.09503520974021,1.19731793277293
0.935820764541624,1.35471999104355,1.95153556584273,1.08680045901444
1.01036945246488,1.43415733376501,2.05878443522068,1.17424149754334
0.955502978178829,1.31474485315019,1.92178339360474,1.08151189254818
0.972182321210978,1.36610199758767,2.00919866013588,1.16740831527947
0.921849981874646,1.3050173331596,1.93851076722233,1.12196034369952
1.03940220740993,1.48168839359465,2.14779656713665,1.26761208301388
1.12147652749368,1.49662066747719,2.19588478262089,1.30821809121261
1.12376249078388,1.47130262804127,2.16150528727587,1.27931657970648
1.27868925926129,1.60543772731872,2.34879671696885,1.4184116872451
1.15451568040705,1.56080923553557,2.25798140076699,1.3466568397879
1.3499760650714,1.76047801750817,2.52616858221685,1.5465828859005
1.37896582407944,1.80630349510051,2.56871379638583,1.56761920160031
1.29181527345597,1.60313559089268,2.32438718383964,1.40249451793209
1.27098831196482,1.59396372802733,2.30490274155663,1.38505338817666
1.17591489559527,1.45791175983134,2.09824341500913,1.2207818537421
1.25301217040642,1.46178966740996,2.11547979174161,1.2371752310255
1.41684493028154,1.60655994309715,2.28834095948391,1.34951162538876
1.32988920084706,1.44194456508186,2.07231395745607,1.18481519535294
1.2997739230146,1.28981535626649,1.88133432964326,1.03118608613154
1.24156728327955,1.27501361780724,1.86067746501341,1.01558076011263
1.26944322618043,1.21395611153357,1.80066376669851,0.982611256695619
1.37786307962098,1.39256620741692,2.01246704904414,1.1437949745272
1.12662259187019,1.16700353652733,1.7321181163621,0.942469694174727
1.21252198627711,1.31607557861372,1.91095864509725,1.08600120139364
1.14814241666542,1.3147593834842,1.89864589087053,1.06285799486422
1.05654914909125,1.15942029522569,1.71001492413558,0.921200561181365
0.931314000142462,1.05555109842442,1.58303910172266,0.83149728293013
1.00598389713581,1.14885657251872,1.69356001418275,0.894374283572481
0.874285980844175,1.10104956553212,1.6292575173072,0.83801953961667
0.69554317412979,0.896956735106177,1.37949759472098,0.654784242837046
0.607671244777598,0.844813796816478,1.31468626941953,0.631497426967791
0.796625850408895,1.05821620577724,1.57063879786653,0.834819432188582
0.845613660970028,1.11793936875647,1.64325248917501,0.894583064893313
0.929499867838215,1.19439477949984,1.73779613606271,0.935400325680605
0.882279283805109,1.04000681869232,1.55668814199611,0.799133084297948
0.937985477659455,1.26172920081896,1.81454938307217,0.987791175456347
0.966547198190497,1.25271609200307,1.80840142430183,0.956068720022367
0.993072756373603,1.40502917088211,1.9852645008338,1.07370666062568
0.931844045682434,1.36411246236962,1.93494418317581,1.02111807261062
1.07992620953843,1.63163652111891,2.23864608756377,1.26071679652292
0.932139269578054,1.50453490367333,2.0862103108383,1.149159800444
1.01626224380991,1.5913637883287,2.18917288934344,1.23257079026061
0.82479124406903,1.32750566281132,1.87662605486033,0.993621679210031
0.852423063674163,1.39976741810874,1.95466869845547,1.09543948186185
0.957046017467981,1.44168574775804,2.01186241030273,1.18520982978559
0.834110647483857,1.26015040453099,1.78898273440219,1.01161985324404
0.835158207792265,1.31276284596786,1.84969415830104,1.05159759042429
0.70278403734764,1.19950083220189,1.71450512300199,0.905287172100707
